code,description,category,subcategory,commoncat
482.8,pneumonia due to other specified bacteria,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
482.9,"bacterial pneumonia, unspecified",diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
483,pneumonia due to other specified organism,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484,pneumonia in infectious diseases classified elsewhere,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.0,measles,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.1,cytomegalic inclusion disease,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.2,ornithosis,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.3,whooping cough,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.4,tularaemia,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.5,anthrax,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.6,aspergillosis,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.7,pneumonia in other systemic mycoses,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
484.8,pneumonia in other infectious diseases,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
485,"bronchopneumonia, organism unspecified",diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
486,"pneumonia, organism unspecified",diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
487,influenza,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
487.0,with pneumonia,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
487.1,with other respiratory manifestations,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
487.8,with other manifestations,diseases of the respiratory system,pneumonia and influenza,diseases of the respiratory system
490,"bronchitis, not specified as acute or chronic",diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491,chronic bronchitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491.0,simple chronic bronchitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491.1,mucopurulent chronic bronchitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491.2,obstructive chronic bronchitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491.8,other chronic bronchitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
491.9,unspecified,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
492,emphysema,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
493,asthma,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
493.0,extrinsic asthma,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
493.1,intrinsic asthma,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
493.9,"asthma, unspecified",diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
494,bronchiectasis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495,extrinsic allergic alveolitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.0,farmers' lung,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.1,bagassosis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.2,bird fanciers' lung,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.3,suberosis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.4,maltworkers' lung,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.5,mushroom-workers' lung,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.6,maple-bark-strippers' lung,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.7,"""ventilation"" pneumonitis",diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.8,other allergic pneumonitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
495.9,unspecified allergic alveolitis,diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
496,"chronic airways obstruction, not elsewhere classified",diseases of the respiratory system,chronic obstructive pulmonary disease and allied conditions,diseases of the respiratory system
500,coalworkers' pneumoconiosis,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
501,asbestosis,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
502,pneumoconiosis due to other silica or silicates,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
503,pneumoconiosis due to other inorganic dust,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
504,pneumopathy due to inhalation of other dust,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
505,"pneumoconiosis, unspecified",diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506,respiratory conditions due to chemical fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.0,bronchitis and pneumonitis due to fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.1,acute pulmonary oedema due to fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.2,upper respiratory inflammation due to fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.3,other acute and subacute respiratory conditions due to fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.4,chronic respiratory conditions due to fumes and vapours,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
506.9,unspecified,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
507,pneumonitis due to solids and liquids,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
507.0,due to inhalation of food or vomit,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
507.1,due to inhalation of oils and essences,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
507.8,other,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
508,respiratory conditions due to other and unspecified external agents,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
508.0,acute pulmonary manifestations due to radiation,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
508.1,chronic and other pulmonary manifestations due to radiation,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
508.8,other,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
508.9,unspecified,diseases of the respiratory system,pneumoconisoses and other lung diseases due to external agents,diseases of the respiratory system
510,empyema,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
510.0,with fistula,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
510.9,without mention of fistula,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
511,pleurisy,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
511.0,without mention of effusion or current tuberculosis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
511.1,"with effusion, with mention of a bacterial cause other than tuberculosis",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
511.8,"other specified forms of effusion, except tuberculosis",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
511.9,unspecified pleural effusion,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
512,pneumothorax,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
513,abscess of lung and mediastinum,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
513.0,abscess of lung,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
513.1,abscess of mediastinum,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
514,pulmonary congestion and hypostasis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
515,postinflammatory pulmonary fibrosis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516,other alveolar and parietoalveolar pneumopathy,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.0,pulmonary alveolar proteinosis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.1,idiopathic pulmonary haemosiderosis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.2,pulmonary alveolar microlithiasis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.3,idiopathic fibrosing alveolitis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.8,other,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
516.9,unspecified,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
517,lung involvement in conditions classified elsewhere,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
517.0,rheumatoid lung,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
517.1,rheumatic pneumonia,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
517.2,lung involvement in systemic sclerosis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
517.8,other,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518,other diseases of lung,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.0,pulmonary collapse,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.1,interstitial emphysema,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.2,compensatory emphysema,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.3,pulmonary eosinophilia,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.4,"acute oedema of lung, unspecified",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.5,pulmonary insufficiency following trauma and surgery,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
518.8,"other diseases of lung, not elsewhere classified",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519,other diseases of respiratory system,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.0,tracheostomy malfunction,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.1,"other diseases of trachea and bronchus, not elsewhere classified",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.2,mediastinitis,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.3,"other diseases of mediastinum, not elsewhere classified",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.4,disorders of diaphragm,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.8,"other diseases of respiratory system, not elsewhere classified",diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
519.9,unspecified,diseases of the respiratory system,other diseases of respiratory system,diseases of the respiratory system
520,disorders of tooth development and eruption,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.0,anodontia,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.1,supernumerary teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.2,abnormalities of size and form,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.3,mottled teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.4,disturbances of tooth formation,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.5,"hereditary disturbances in tooth structure, not elsewhere classified",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.6,disturbances in tooth eruption,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.7,teething syndrome,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.8,other disorders of tooth development,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
520.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521,diseases of hard tissues of teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.0,dental caries,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.1,excessive attrition,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.2,abrasion,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.3,erosion,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.4,pathological resorption,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.5,hypercementosis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.6,ankylosis of teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.7,posteruptive colour changes,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.8,other diseases of hard tissues of teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
521.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522,diseases of pulp and periapical tissues,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.0,pulpitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.1,necrosis of the pulp,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.2,pulp degeneration,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.3,abnormal hard tissue formation in pulp,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.4,acute apical periodontitis of pulpal origin,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.5,periapical abscess without sinus,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.6,chronic apical periodontitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.7,periapical abscess with sinus,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.8,radicular cyst,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
522.9,other and unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523,gingival and periodontal diseases,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.0,acute gingivitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.1,chronic gingivitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.2,gingival recession,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.3,acute periodontitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.4,chronic periodontitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.5,periodontosis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.6,accretions on teeth,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.8,other periodontal diseases,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
523.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524,"dentofacial anomalies, including malocclusion",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.0,major anomalies of jaw size,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.1,anomalies of relationship of jaw to cranial base,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.2,anomalies of dental arch relationship,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.3,anomalies of tooth position,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.4,"malocclusion, unspecified",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.5,dentofacial functional abnormalities,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.6,temporomandibular joint disorders,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.8,other dentofacial anomalies,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
524.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525,other diseases and conditions of the teeth and supporting structures,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.0,exfoliation of teeth due to systemic causes,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.1,"loss of teeth due to accident, extraction or local periodontal disease",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.2,atrophy of edentulous alveolar ridge,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.3,retained dental root,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.8,other,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
525.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526,diseases of the jaws,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.0,developmental odontogenic cysts,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.1,fissural cysts of jaw,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.2,other cysts of jaws,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.3,central giant cell (reparative) granuloma,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.4,inflammatory conditions,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.5,alveolitis of jaw,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.8,other diseases of the jaws,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
526.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527,diseases of the salivary glands,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.0,atrophy,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.1,hypertrophy,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.2,sialoadenitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.3,abscess,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.4,fistula,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.5,sialolithiasis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.6,mucocele,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.7,disturbance of salivary secretion,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.8,other,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
527.9,unspecified disease of the salivary glands,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528,"diseases of the oral soft tissues, excluding lesions specific for gingiva and tongue",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.0,stomatitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.1,cancrum oris,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.2,oral aphthae,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.3,cellulitis and abscess,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.4,cysts,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.5,diseases of lips,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.6,"leukoplakia of oral mucosa, including tongue",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.7,"other disturbances of oral epithelium, including tongue",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.8,"oral submucous fibrosis, including of tongue",diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
528.9,other and unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529,diseases and other conditions of the tongue,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.0,glossitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.1,geographic tongue,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.2,median rhomboid glossitis,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.3,hypertrophy of tongue papillae,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.4,atrophy of tongue papillae,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.5,plicated tongue,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.6,glossodynia,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.8,other conditions of the tongue,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
529.9,unspecified,diseases of the digestive system,"diseases of oral cavity, salivary glands and jaws",diseases of the digestive system
530,diseases of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.0,achalasia and cardiospasm,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.1,oesophagitis,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.2,ulcer of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.3,stricture and stenosis of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.4,perforation of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.5,dyskinesia of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.6,"diverticulum of oesophagus, acquired",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.7,gastro-oesophageal laceration-haemorrhage syndrome,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.8,other disorders of oesophagus,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
530.9,unspecified,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531,gastric ulcer,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.0,acute with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.1,acute with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.2,acute with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.3,acute without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.4,chronic or unspecified with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.5,chronic or unspecified with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.6,chronic or unspecified with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.7,chronic without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
531.9,"unspecified as acute or chronic, without mention of haemorrhage or perforation",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532,duodenal ulcer,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.0,acute with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.1,acute with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.2,acute with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.3,acute without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.4,chronic or unspecified with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.5,chronic or unspecified with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.6,chronic or unspecified with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.7,chronic without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
532.9,"unspecified as acute or chronic, without mention of haemorrhage or perforation",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533,"peptic ulcer, site unspecified",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.0,acute with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.1,acute with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.2,acute with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.3,acute without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.4,chronic or unspecified with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.5,chronic or unspecified with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.6,chronic or unspecified with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.7,chronic without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
533.9,"unspecified as acute or chronic, without mention of haemorrhage or perforation",diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534,gastrojejunal ulcer,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.0,acute with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.1,acute with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.2,acute with haemorrhage and perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.3,acute without mention of haemorrhage or perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.4,chronic or unspecified with haemorrhage,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
534.5,chronic or unspecified with perforation,diseases of the digestive system,"disease of oesophagus, stomach and duodenum",diseases of the digestive system
